model,embedding_lags,tf_window,tf_d_model,tf_layers,tf_heads,tf_dim_ff,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,rms_max,0.9776614708205064,0.39273203909397125,7.231696724891662,1.9508744478225708,-0.1518235206604004,-0.14014875888824463,7.399580478668213,-0.311189842766754
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,rms_std,0.7644069043791089,0.0803293026983738,7.780501079559326,2.016963005065918,-0.1006244421005249,-0.05449366569519043,7.939657688140869,-0.3041861328279187
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,dyn_range_p95_p05,0.8140845127129115,0.16671980917453766,7.356213545799255,1.9411070346832275,-0.13796734809875488,-0.0700066089630127,7.495090484619141,-0.3010993259512559
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,rms_p05,0.34173532005590507,0.1823211908340454,2.219601452350616,0.6431718468666077,0.09467387199401855,0.14428019523620605,2.395308494567871,0.41983200168798196
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,rms_mean,0.2615597559019732,0.16817759722471237,0.5348404407501219,0.44023481011390686,-0.10064303874969482,-0.08653485774993896,2.5076732635498047,-0.0040074230516004465
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,duration_sec,57.46526311238607,50.58338165283203,118.24759101867674,67.10258483886719,-0.2311941385269165,-0.029035091400146484,151.9222412109375,0.08206816766781615
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,rms_p95,0.5833341721540842,0.28073301911354065,3.083622884750366,0.9827851057052612,-0.28845345973968506,-0.17761600017547607,3.3592991828918457,-0.21139410302633452
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,tempo,0.3277291122919474,0.32410043478012085,0.5892528027296066,0.36436790227890015,-522509.15625,-127975.6171875,0.737521767616272,0.3944295740061063
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,beat_strength_mean,0.720754343462296,0.6319787204265594,1.888931131362915,0.8638143539428711,-0.08371841907501221,0.0259513258934021,2.205441474914551,0.18969580833262928
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,beat_strength_std,0.48218597846153455,0.47278594970703125,1.0456471264362333,0.5799598097801208,-0.1708836555480957,0.06824368238449097,1.405625820159912,0.27785810643425796
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,onset_rate_hz,0.3118581496752225,0.2258961796760559,0.8761191666126246,0.4090897738933563,-0.4937937259674072,-0.013100385665893555,1.1506662368774414,0.3013258200091537
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,spectral_bandwidth_std,0.21906141741917684,0.2274133861064911,0.383340212702751,0.24594295024871826,-116411128.0,-56709008.0,0.9126689434051514,-0.18003361561183964
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,spectral_flatness_mean,0.22797910772168484,0.12135788798332214,1.083764106035232,0.40357694029808044,-0.05450332164764404,0.023174703121185303,1.4052505493164062,0.18264893960946216
transformer_window_torch,8,512,256,4,4,1024,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,84,0.39957729,False,True,spectral_rolloff_std,0.1858325468424039,0.17788195610046387,0.37281882166862484,0.21521411836147308,-3688405504.0,-1481887232.0,0.5410352945327759,-0.03826779611482027
