model,embedding_lags,tcn_channels,tcn_levels,tcn_kernel,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_bandwidth_p05,0.1926547158222932,0.14371103048324585,0.3984940528869628,0.24587202072143555,-5010121216.0,-3585952000.0,0.46634000539779663,0.5131646119911689
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_flatness_p95,0.2132198824809912,0.06398391723632812,0.9955115139484405,0.39787212014198303,-0.22558236122131348,-0.01194000244140625,1.0804450511932373,0.014716163211131797
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_zcr_p95,0.433196618876014,0.10413090884685516,2.1285809755325316,0.844508707523346,-0.16596436500549316,-0.008061766624450684,2.634152412414551,-0.011965309366274308
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_flatness_std,0.5259440505972658,0.10645860061049461,3.6500958681106566,1.0845835208892822,0.013838589191436768,0.015592694282531738,3.659783363342285,0.19885064628308036
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_zcr_mean,0.38223836668408834,0.09984670579433441,2.1794509649276734,0.7728154063224792,-0.108306884765625,-0.0014634132385253906,2.883620262145996,0.004919614985688462
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_zcr_p05,0.3583045766521723,0.08986387401819229,2.139187490940094,0.7717790603637695,-0.07056879997253418,0.016917109489440918,2.7373037338256836,0.1911172474451248
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_rolloff_p05,0.15906832264019893,0.12027980387210846,0.32092082500457764,0.1980503499507904,-2191260672.0,-1684916096.0,0.36207735538482666,0.5051719989557537
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_bandwidth_p50,0.21677113041663781,0.16934871673583984,0.45407522320747373,0.2741229236125946,-13928347648.0,-10840498176.0,0.5204923152923584,0.5120492617588848
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_rolloff_p50,0.18898538179122484,0.177240788936615,0.3828502744436264,0.23632533848285675,-2566144512.0,-1866846208.0,0.5001344084739685,0.5093471287257443
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_centroid_p05,0.18273392892800844,0.13549953699111938,0.3779271930456161,0.22916662693023682,-2609510144.0,-2043256576.0,0.4317323565483093,0.5015898976012088
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,spectral_bandwidth_mean,0.2233117130704415,0.17984521389007568,0.46087388992309564,0.27723702788352966,-6713543168.0,-5298582016.0,0.590385377407074,0.5162591985854649
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_13,0.23598841875791549,0.2621935307979584,0.4460079193115234,0.2808428406715393,-12.915724754333496,-11.56424331665039,0.7887397408485413,0.5329336059644179
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_13,0.20098611082022005,0.23120318353176117,0.3652964353561401,0.23311108350753784,-124.58975982666016,-112.25790405273438,0.6178450584411621,0.424085187123545
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_02,0.17549272443239505,0.13355056941509247,0.3535433620214462,0.2204737812280655,-11702.4521484375,-9150.7021484375,0.4532514810562134,0.41665648111295017
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_01,0.24440448861091565,0.20122933387756348,0.48789020776748654,0.296398788690567,-1052133.0,-902315.125,0.6344690322875977,0.5176114016675811
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_10,0.20925323779766375,0.21587470173835754,0.3574166029691696,0.23568321764469147,-74.8663330078125,-72.76443481445312,0.5753615498542786,0.4165890333364785
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_11,0.2060676925839522,0.20479550957679749,0.409187912940979,0.25831902027130127,-88.20266723632812,-67.74311828613281,0.5830813050270081,0.4399991349302803
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_10,0.24279841345090133,0.281625896692276,0.44453619718551635,0.285592257976532,-16.506322860717773,-15.16935920715332,0.7656168937683105,0.5116995339275133
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_03,0.22334266404310862,0.1915583610534668,0.4653942197561264,0.279150128364563,-117.29337310791016,-96.21884155273438,0.6237568855285645,0.4955156722514538
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_12,0.20872292331396006,0.21057116985321045,0.4088292747735976,0.25306278467178345,-129.71218872070312,-113.27952575683594,0.6144450902938843,0.4913806348997492
