model,embedding_lags,pred_lags,streak_scale,sample_warmup_epochs,sample_p_final,sample_linear_ramp,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,hidden,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_std_05,0.08396472376890672,0.10622364282608032,0.110804682970047,0.09649834036827087,-2.637108087539673,-0.4928557872772217,0.3045293092727661,0.038324095757086736
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_p05_01,0.02809833410458687,0.013788998126983643,0.11461179256439204,0.047023955732584,-1232.8978271484375,-1026.0418701171875,0.3117743730545044,0.058875499923466225
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_p05_14,0.04535044638010172,0.054672420024871826,0.0736155211925506,0.05356183648109436,-2.3280575275421143,-0.9994447231292725,0.24781954288482666,0.07563609163607335
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_std_11,0.13034353989821215,0.16337555646896362,0.17196065187454224,0.14911498129367828,-4.550453186035156,-0.7146462202072144,0.42332521080970764,0.10118330356856833
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_mean_04,0.044022267426435766,0.02397596836090088,0.11915510818362225,0.06902548670768738,-0.773607611656189,-0.7525442838668823,0.398276686668396,0.09515030549611365
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_p95_04,0.022466933383391452,0.002156198024749756,0.10355140268802637,0.04463021829724312,-15.86831283569336,-15.040992736816406,0.30295121669769287,0.031191268897737618
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_mean_02,0.05651485899893137,0.04887840151786804,0.10055267587304115,0.061101410537958145,-151.4082794189453,-88.00538635253906,0.28866326808929443,-0.016678392070482908
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_mean_19,0.13369254840490147,0.0664442777633667,0.3803788423538208,0.1907786875963211,-0.015937447547912598,0.0015720129013061523,0.7215226888656616,0.10488229018397151
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_std_00,0.017557865457657057,0.009352505207061768,0.07096490859985351,0.029310500249266624,-1024.1024169921875,-1013.5338745117188,0.192948579788208,0.21769713538080424
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_std_02,0.0330773413563386,0.02850663661956787,0.14279206395149227,0.053937219083309174,-14.589548110961914,-13.578014373779297,0.34269577264785767,0.0774115385585906
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_p95_11,0.05016135489329314,0.0559118390083313,0.0809828758239746,0.05366760119795799,-9.929969787597656,-4.909595489501953,0.18521130084991455,0.14246820893924708
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_std_01,0.020311200427703367,0.0032648444175720215,0.1502898961305618,0.05265720188617706,-92.42719268798828,-92.18832397460938,0.37200552225112915,0.030678298448017692
mlp_torch_autoreg_lags,2,2,32.0,8,0.35,True,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"256,128",0.1,0.001,0.0001,32,0.3060661,False,True,mfcc_p95_15,0.0590447655855081,0.05868875980377197,0.10969398915767668,0.06862417608499527,-18.006134033203125,-9.892824172973633,0.2718566060066223,0.0603782089358536
