model,embedding_lags,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,hidden,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_rolloff_p95,0.09100496979095997,0.0448242723941803,0.4189610108733165,0.18396775424480438,-2719524096.0,-2605037056.0,1.4201862812042236,0.14453515869796565
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_centroid_mean,0.0809669404839858,0.04170876741409302,0.30082700997591016,0.16219347715377808,-2920876800.0,-2796939008.0,1.389467716217041,0.22076672396383445
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_zcr_std,0.48163623892514107,0.05397823825478554,2.8846286058425887,1.0193439722061157,0.0014439821243286133,0.007327616214752197,3.212590217590332,0.08804842650813607
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_centroid_p50,0.07802920750318429,0.041524648666381836,0.27846074253320674,0.1563342660665512,-1060678912.0,-1014611776.0,1.360236644744873,0.23374240139523894
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_flatness_p05,0.1608152478165441,0.04394890367984772,0.6732522964477539,0.2922461926937103,-0.3128393888473511,-0.08072686195373535,0.7382928729057312,-0.05437282478051806
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_centroid_std,0.08222076449638759,0.040353357791900635,0.3465803787112225,0.1627403348684311,-243078544.0,-235710320.0,1.1884878873825073,0.11795243645762608
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_bandwidth_p95,0.10146125501547104,0.04978528618812561,0.47943886518478346,0.20414619147777557,-2855615744.0,-2716185600.0,1.5916407108306885,0.16065242838537772
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_zcr_p50,0.40141427303210664,0.08704500272870064,2.121834826469421,0.8054897785186768,-0.21857929229736328,-0.009388089179992676,2.8299355506896973,-0.006796562611715312
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_bandwidth_p05,0.08608552026442992,0.04507383704185486,0.3081952065229415,0.1680731475353241,-2341135872.0,-2234477312.0,1.4658010005950928,0.3092949699010945
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_flatness_p95,0.24161657153760108,0.07378977537155151,1.0805048167705535,0.4308168590068817,-0.43694746494293213,-0.07562780380249023,1.1815110445022583,-0.08325736938619428
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_zcr_p95,0.5012463200073212,0.15837690979242325,2.315453493595123,0.9273574948310852,-0.40595483779907227,-0.035675048828125,2.8211705684661865,-0.05956564945387381
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_flatness_std,0.5349268421291923,0.09306605160236359,3.6714320540428163,1.1045496463775635,-0.02280402183532715,-0.022210121154785156,3.922590970993042,-0.006428216936143728
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_zcr_mean,0.41063627696458777,0.09470266103744507,2.3202543020248414,0.8216769695281982,-0.25288355350494385,-0.016361355781555176,3.0355865955352783,-0.030574969293898618
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_zcr_p05,0.36191206654818814,0.07119611278176308,2.181581902503967,0.8009419441223145,-0.15300369262695312,-0.0045081377029418945,2.8629987239837646,0.017859914582997
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_rolloff_p05,0.061803343548224525,0.03270815312862396,0.21859924197196937,0.12151006609201431,-824835456.0,-784938560.0,1.153940200805664,0.2728133239489121
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_bandwidth_p50,0.09431431587689962,0.04902401566505432,0.36081074923276774,0.18851111829280853,-6586926080.0,-6294851584.0,1.5577335357666016,0.22273563735502874
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_rolloff_p50,0.07387745827436447,0.038989245891571045,0.24519204646348924,0.15013636648654938,-1035696064.0,-995059072.0,1.4405772686004639,0.22242619720586276
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_centroid_p05,0.07160453467797011,0.03804460167884827,0.2715563282370565,0.14175285398960114,-998435392.0,-947406400.0,1.2789510488510132,0.26872675697988463
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,spectral_bandwidth_mean,0.09597116063038508,0.04917120933532715,0.38733220547437663,0.1918705403804779,-3215628800.0,-3068190720.0,1.5780329704284668,0.21606905149356917
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_13,0.16699454536040623,0.10990867018699646,0.5451249301433555,0.26429039239883423,-11.323721885681152,-9.497873306274414,1.664035439491272,0.3936058893859337
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p95_13,0.12644480149715376,0.06886523962020874,0.47993396371603,0.231215238571167,-122.5552749633789,-113.760986328125,1.6404019594192505,0.14764397618956937
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p95_02,0.12068557338072704,0.054534852504730225,0.5417965471744527,0.24326404929161072,-14247.0673828125,-13595.7294921875,1.8874330520629883,0.1505416377549659
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p95_01,0.12606125817849087,0.060970455408096313,0.5119290828704833,0.24599798023700714,-724737.375,-675538.3125,1.9375377893447876,0.2823075515350464
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p95_10,0.12983354463791236,0.07112622261047363,0.47658934593200625,0.2348441779613495,-74.3271255493164,-67.18460845947266,1.822422742843628,0.22665494522026827
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p05_11,0.1131503809338961,0.06055402755737305,0.4579256325960155,0.2025076150894165,-53.82110595703125,-49.5932731628418,1.6310737133026123,0.28766315184382957
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_10,0.16362630052444263,0.10526597499847412,0.5666195899248113,0.2606716752052307,-13.584439277648926,-11.486946105957031,1.6426308155059814,0.40325979023555336
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_03,0.11854749868313472,0.06251201033592224,0.4580384165048596,0.21840719878673553,-71.4133529663086,-64.65646362304688,1.6403605937957764,0.2969119090242497
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p05_12,0.11735445983134783,0.0599808394908905,0.43674447089433643,0.21798299252986908,-95.98504638671875,-90.18109893798828,1.6217824220657349,0.31361313540752406
