model,embedding_lags,tcn_channels,tcn_levels,tcn_kernel,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,rms_max,0.8463969714264983,0.25218312442302704,6.656937527656555,1.8111282587051392,0.007282376289367676,0.007507503032684326,6.662154674530029,0.18384126396413247
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,rms_std,0.7463329031723194,0.08741660788655281,7.616962265968323,1.9580256938934326,-0.03724181652069092,0.009104132652282715,7.659861087799072,0.1629731901845171
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,dyn_range_p95_p05,0.7563985225183364,0.12545570731163025,6.981026554107666,1.8331373929977417,-0.014894485473632812,0.012158870697021484,7.034311294555664,0.15931104827552625
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,rms_p05,0.3511641673361644,0.11545848101377487,2.5687195539474486,0.7203242778778076,-0.13555216789245605,-0.024735331535339355,2.610297203063965,-0.1172434105395679
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,rms_mean,0.24134866448883444,0.10773957148194313,0.7562911182641983,0.4348573088645935,-0.07391846179962158,-0.0016009807586669922,2.3528804779052734,0.06406099281210982
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,duration_sec,56.003308594532506,44.24835968017578,103.99410095214844,62.87151336669922,-0.08082616329193115,-0.028570175170898438,142.8507843017578,-0.1540954690991861
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,rms_p95,0.46479293084225787,0.14075793325901031,2.447339177131653,0.8645159006118774,0.0029944777488708496,0.017448604106903076,2.5018081665039062,0.14951985009547894
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,tempo,0.3905829458282544,0.3587421774864197,0.6273450523614883,0.44148194789886475,-767078.5625,-193742.234375,0.7705563902854919,0.5621014459290631
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,beat_strength_mean,0.9971678198458483,0.7611797153949738,2.5870593070983885,1.2621090412139893,-1.3134992122650146,0.04650980234146118,3.2857918739318848,0.21704021447720936
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,beat_strength_std,0.9270206747146753,0.9810693860054016,1.6277409374713898,1.0210553407669067,-2.629246473312378,0.08456337451934814,1.902967095375061,0.30790380516693333
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,onset_rate_hz,0.5874948195587748,0.6415813267230988,0.995501959323883,0.6527777314186096,-2.8035051822662354,-0.09740900993347168,1.1495739221572876,0.23637161861293016
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,spectral_bandwidth_std,0.3528559309931902,0.29118533432483673,0.5908258110284805,0.40569689869880676,-316759104.0,-103764344.0,0.7452478408813477,0.45376635333287807
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,spectral_flatness_mean,0.22267404784782766,0.08566484600305557,1.1957772374153137,0.42742013931274414,-0.18278348445892334,-0.028208374977111816,1.312748670578003,0.010399020168100766
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,spectral_rolloff_std,0.35641160416297424,0.33747054636478424,0.5584903419017792,0.39746662974357605,-12580517888.0,-2605260544.0,0.6604543924331665,0.42375074161130344
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,spectral_centroid_p95,0.36677143080876423,0.37708376348018646,0.5761616736650467,0.40523138642311096,-48497737728.0,-8768860160.0,0.7011286616325378,0.5069208200290353
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,spectral_flatness_p50,0.18957973503006192,0.062055982649326324,0.8651751011610032,0.3547697961330414,-0.1945406198501587,-0.015720486640930176,0.9083934426307678,0.0022311718504480667
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,spectral_rolloff_mean,0.3050031491579154,0.2829407602548599,0.5204202622175217,0.3527016043663025,-3226860544.0,-867761472.0,0.6458713412284851,0.4938912981658067
tcn_torch,8,384,8,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,37,0.47773573,False,True,spectral_rolloff_p95,0.38723486554928316,0.4082934707403183,0.6225911051034927,0.4350556433200836,-15208945664.0,-3429623296.0,0.7337087988853455,0.4364637059243331
