model,embedding_lags,tf_window,tf_d_model,tf_layers,tf_heads,tf_dim_ff,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_improvisation,0.35789801208362076,0.1452123373746872,1.6633624255657196,0.6083017587661743,0.04319870471954346,0.0455625057220459,1.9497044086456299,0.21348018990842343
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_instrumentalrock,0.20952765507092222,0.07776566222310066,0.8918804615736003,0.3600488305091858,-0.007252812385559082,0.02642822265625,1.2178696393966675,0.20111362502668753
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_blues,0.27805133097975226,0.1301376298069954,1.042783737182617,0.5078624486923218,0.07829552888870239,0.11122351884841919,2.4665675163269043,0.3647474032585446
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_drumnbass,0.20858429402115947,0.06652829796075821,1.1278907656669614,0.41415107250213623,-0.11682379245758057,0.05122256278991699,1.3543070554733276,0.2276247725688835
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_classicalguitar,0.38473076966803116,0.08592211827635765,4.605697822570801,1.104623794555664,-0.029083609580993652,-0.009184837341308594,4.693946361541748,-0.0609180155049962
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_swing,0.7241235418511608,0.03378089517354965,10.73264708518982,2.5232620239257812,-0.06185495853424072,0.0023882389068603516,10.800576210021973,0.1263915770140585
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_trombone,0.16646945210627448,0.11410882323980331,0.45778769403696057,0.23987321555614471,-0.3347662687301636,-0.019281506538391113,0.9091495275497437,0.2141653259980426
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_orchestra,0.13968156340072313,0.05253271572291851,0.7126018702983856,0.24512580037117004,0.023248016834259033,0.11871695518493652,0.8164647221565247,0.41800696712283997
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_dubstep,0.34487310250555403,0.14889822155237198,1.2487320899963377,0.6038119792938232,-0.13425672054290771,-0.10543906688690186,2.806833267211914,-0.03648934722078197
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_voice,0.3692565954544056,0.06330070272088051,1.6218638956546783,1.2238651514053345,-0.05438709259033203,-0.02485787868499756,7.725105285644531,-0.21950937132149909
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_moodtheme_travel,0.2453188161735829,0.07916930690407753,1.1678487598896024,0.5066994428634644,-0.0689232349395752,-0.05153512954711914,2.626471757888794,-0.0727297562386207
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_poprock,0.32004877247411806,0.05444260686635971,1.635698527097702,0.9213176965713501,-0.04506230354309082,-0.017177462577819824,5.438812732696533,-0.140508020347721
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_newwave,0.26893129816938505,0.05767119862139225,1.1126381814479824,0.6165047287940979,-0.02420806884765625,-0.014430642127990723,3.3321235179901123,-0.013540763481950687
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_moodtheme_soundscape,0.21595747673895974,0.06473306193947792,1.0691051423549651,0.40221157670021057,-0.04745602607727051,0.023679614067077637,1.483205795288086,0.15412835251326834
